origem,data,remetente,mensagem,mensagem_clean
instagram_zip,2024-12-03 22:04:00.703,JU FISH | ESTILO & PERFUMARIA,"Precisei sair correndo por um problema com minha filha, que ja esta bem! Mas nem consegui me despedir! Obrigada queridas pelo convite!!!",precisei sair correndo por um problema com minha filha que ja esta bem mas nem consegui me despedir obrigada queridas pelo convite
instagram_zip,2024-12-03 21:41:47.205,Curadobia,Obrigada pela presenÃ§a Ju!! Amamos te receber e te atender ð¤ð¤,obrigada pela presena a ju amamos te receber e te atender d d
instagram_zip,2024-12-03 21:37:13.794,Curadobia,,
instagram_zip,2024-12-03 21:37:13.631,Curadobia,,
instagram_zip,2024-12-03 21:27:03.285,JU FISH | ESTILO & PERFUMARIA,,
instagram_zip,2024-12-03 21:25:47.066,JU FISH | ESTILO & PERFUMARIA,,
instagram_zip,2024-12-03 21:21:24.572,JU FISH | ESTILO & PERFUMARIA,,
instagram_zip,2025-03-14 18:25:35.192,Curadobia,,
instagram_zip,2025-03-14 18:25:30.438,Instagram User,"OlÃ¡, sou o gerente de vendas da PG Game Platform. Quero falar com vocÃª sobre parcerias. Nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de CuraÃ§ao em outubro. VocÃª pode se juntar a nÃ³s e lhe daremos altas comissÃµes. Entre em contato comigo pelo WhatsApp: +13434802605",ola sou o gerente de vendas da pg game platform quero falar com vocaa sobre parcerias nossa plataforma foi licenciada conjuntamente pelo governo federal brasileiro e pelo governo de curaa ao em outubro vocaa pode se juntar a na <num> s e lhe daremos altas comissaues entre em contato comigo pelo whatsapp <num>
instagram_zip,2024-08-09 11:56:27.494,Curadobia,"Ahhh bom ð. Entendi errado entÃ£o, achei que estava na serra. Espero que abra o tempo e fiquei um lindo final de semana!",ahhh bom d entendi errado enta o achei que estava na serra espero que abra o tempo e fiquei um lindo final de semana
instagram_zip,2024-08-08 20:27:54.900,Mari Fleury,"E eu, como estou na praia, torcendo para nÃ£o baixar!!!!!ð¤£ð¤£ð¤£",e eu como estou na praia torcendo para na o baixar d d d
instagram_zip,2024-08-08 20:26:29.969,Curadobia,"Oi Mari! Boa tarde. Ah que Ã³timo, combinado entÃ£o. Fico muito feliz que o conjunto tenha ficado bacana. Conta com a gente para o que precisar. Grande abraÃ§o, aproveite o final de semana! Torcendo para baixar um pouco a temperatura ð",oi mari boa tarde ah que a <num> timo combinado enta o fico muito feliz que o conjunto tenha ficado bacana conta com a gente para o que precisar grande abraa o aproveite o final de semana torcendo para baixar um pouco a temperatura d
instagram_zip,2024-08-08 15:53:12.926,Mari Fleury,,
instagram_zip,2024-08-08 15:52:35.381,Mari Fleury,,
instagram_zip,2024-08-07 15:57:24.950,Curadobia,Sem problemas Mari. Apenas encaminha pra gente um e-mail solicitando que iremos dar sequÃªncia com a troca. E-mail: contato.curadobia@gmail.com,sem problemas mari apenas encaminha pra gente um e mail solicitando que iremos dar sequaancia com a troca e mail contato curadobia <user> com
instagram_zip,2024-08-05 23:35:49.890,Mari Fleury,A calÃ§a ficou sobrando muito atrÃ¡s.,a cala a ficou sobrando muito atra s
instagram_zip,2024-08-05 01:49:23.431,Mari Fleury,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-08-04 22:46:58.230,Curadobia,Claro! Pode trocar super,claro pode trocar super
instagram_zip,2024-08-04 16:04:42.607,Mari Fleury,Acabei de comprar um conjunto. Se nÃ£o servir posso trocar? Pelo seu cep deve ser perto da minha casa. O meu 04531-020,acabei de comprar um conjunto se na o servir posso trocar pelo seu cep deve ser perto da minha casa o meu <num> <num>
instagram_zip,2024-10-04 17:54:07.031,Caroline Silva,"Oieee, obrigada de verdade ð",oieee obrigada de verdade d
instagram_zip,2024-10-04 17:53:58.080,Caroline Silva,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-10-04 17:32:44.723,Curadobia,"OlÃ¡, Caroline! Tudo bem? Obrigada pelo seu interesse em trabalhar conosco! No momento nÃ£o estamos trabalhando com o contrato de novas pessoas no nosso time, mas jÃ¡ salvamos seus dados para futuras oportunidades! Caso tenha mais alguma dÃºvida estamos Ã disposiÃ§Ã£o! Equipe Curadobia ð",ola caroline tudo bem obrigada pelo seu interesse em trabalhar conosco no momento na o estamos trabalhando com o contrato de novas pessoas no nosso time mas ja salvamos seus dados para futuras oportunidades caso tenha mais alguma daovida estamos a disposia a o equipe curadobia d
instagram_zip,2024-10-04 14:33:21.387,Caroline Silva,"Oiii! Tudo bem? Me chamo Caroline sou formada em Marketing e trabalho como Social Media tem um tempinho, estou a procura de uma nova oportunidade no mercado de trabalho. Gostaria de saber se tem um espacinho no time de vocÃªs, vou deixar o meu nÃºmero, e-mail e portfÃ³lio. Caso queria marcar uma call para falarmos mais estou por aqui. Cel: (11) 94443-8896 E-mail: cspereiramkt@gmail.com PortfÃ³lio: https://cspereira.my.canva.site/ Obrigada desde jÃ¡ ð",oiii tudo bem me chamo caroline sou formada em marketing e trabalho como social media tem um tempinho estou a procura de uma nova oportunidade no mercado de trabalho gostaria de saber se tem um espacinho no time de vocaas vou deixar o meu naomero e mail e portfa <num> lio caso queria marcar uma call para falarmos mais estou por aqui cel <num> <num> <num> e mail cspereiramkt <user> com portfa <num> lio <url> obrigada desde ja d
instagram_zip,2024-12-03 21:55:37.737,Arlindo Grund,ð¤ð¤ð¤,d d d
instagram_zip,2024-12-03 21:42:51.225,Curadobia,Obrigada pela presenÃ§a! Foi incrÃ­vel te receber ð¤ð¤,obrigada pela presena a foi incravel te receber d d
instagram_zip,2024-12-03 19:54:26.464,Curadobia,,
instagram_zip,2024-12-03 19:54:25.388,Curadobia,,
instagram_zip,2024-12-03 17:24:04.708,Arlindo Grund,,
instagram_zip,2024-12-03 17:23:39.965,Arlindo Grund,,
instagram_zip,2024-12-03 17:21:36.053,Arlindo Grund,,
instagram_zip,2025-04-07 17:05:12.278,Curadobia,Oi Gabriela! Tudo bem? Vi que vocÃª conseguiu acessar o nosso site e realizou seu pedido certo? Eles jÃ¡ estÃ£o em separaÃ§Ã£o e logo mais estarÃ£o contigoð Qualquer coisa sigo aqui para te ajudar!,oi gabriela tudo bem vi que vocaa conseguiu acessar o nosso site e realizou seu pedido certo eles ja esta o em separaa a o e logo mais estara o contigod qualquer coisa sigo aqui para te ajudar
instagram_zip,2025-03-31 20:45:54.551,Curadobia,Qualquer coisa sigo aquið,qualquer coisa sigo aquid
instagram_zip,2025-03-31 20:45:53.931,Curadobia,https://www.curadobia.com.br,<url>
instagram_zip,2025-03-31 20:45:45.289,Curadobia,"Oi Gabriela! Tudo bem? Ana aqui do time do Curadobia. EstÃ¡vamos passando por algumas instabilidades, mas acredito que agora jÃ¡ estÃ¡ tudo resolvido. Te encaminho aqui o site para ficar mais fÃ¡cil o acesso:",oi gabriela tudo bem ana aqui do time do curadobia esta vamos passando por algumas instabilidades mas acredito que agora ja esta tudo resolvido te encaminho aqui o site para ficar mais fa cil o acesso
instagram_zip,2025-03-30 15:23:10.219,Gabriela Sales | Oncologia,NÃ£o estou conseguindo entrar no site para fazer compra,na o estou conseguindo entrar no site para fazer compra
instagram_zip,2024-09-26 17:50:00.725,Curadobia,http://wa.me/message/JN5HVDOBNZ2WK1,<url>
instagram_zip,2024-09-26 14:35:47.454,mariella carvalho aires,"Ok, obrigada.",ok obrigada
instagram_zip,2024-09-26 14:34:45.834,Curadobia,Qualquer duvida pode tambÃ©m nos conectar pelo WhatsApp ð,qualquer duvida pode tamba c m nos conectar pelo whatsapp d
instagram_zip,2024-09-26 14:34:19.421,Curadobia,Ela Ã© reta e certa. Acredito que o tamanho M funcione bem para vocÃª. O tecido da base Ã© mais maleÃ¡vel que da parte de cima.,ela a c reta e certa acredito que o tamanho m funcione bem para vocaa o tecido da base a c mais malea vel que da parte de cima
instagram_zip,2024-09-26 14:31:53.653,mariella carvalho aires,"NÃ£o gosto de nada apertado, mas essa blusa tem um Shane mais ajustado. DaÃ­ fiquei na dÃºvida.",na o gosto de nada apertado mas essa blusa tem um shane mais ajustado daa fiquei na daovida
instagram_zip,2024-09-26 14:31:08.815,mariella carvalho aires,M,m
instagram_zip,2024-09-26 14:30:37.168,Curadobia,"Bom dia Mariella, td bem? Que tamanho vocÃª costuma usar de parte de cima. Camisas em especial?",bom dia mariella td bem que tamanho vocaa costuma usar de parte de cima camisas em especial
instagram_zip,2024-09-26 14:21:18.794,mariella carvalho aires,"Bom dia. Estou interessada na blusa PAH, mas estou em dÃºvida quanto ao tamanho. Minhas medidas: busto 92 cm e cintura 75 cm.",bom dia estou interessada na blusa pah mas estou em daovida quanto ao tamanho minhas medidas busto <num> cm e cintura <num> cm
instagram_zip,2024-10-28 20:54:34.156,Gabriela Reis | Consultora de Imagem,,
instagram_zip,2025-04-09 22:02:51.860,Curadobia,,
instagram_zip,2025-04-09 19:20:36.810,Curadobia,,
instagram_zip,2025-01-24 15:00:43.177,Cristiane Rocha Loures Brenner,Ok!! Entendi. Obrigada pelo retorno. Um abraÃ§o,ok entendi obrigada pelo retorno um abraa o
instagram_zip,2025-01-24 14:55:19.433,Curadobia,"Com relaÃ§Ã£o a previsÃ£o de entrega, por conta dessa questÃ£o na plataforma, as marcas tambÃ©m nÃ£o receberam a notificaÃ§Ã£o do pedido e por isso irÃ¡ acabar atrasando um pouco a sua compra. Mas nÃ³s tambÃ©m jÃ¡ entramos em contato com a Stella Bastos sobre a sua compra e logo mais ela estarÃ¡ com vocÃª. Desculpa pelo ocorrido. Qualquer coisa nos avise! Obrigada por ser nossa cliente. Equipe Curadobiað",com relaa a o a previsa o de entrega por conta dessa questa o na plataforma as marcas tamba c m na o receberam a notificaa a o do pedido e por isso ira acabar atrasando um pouco a sua compra mas na <num> s tamba c m ja entramos em contato com a stella bastos sobre a sua compra e logo mais ela estara com vocaa desculpa pelo ocorrido qualquer coisa nos avise obrigada por ser nossa cliente equipe curadobiad
instagram_zip,2025-01-24 14:52:31.894,Curadobia,"Oi, Cristiane, bom dia! Obrigada pela sua mensagem. Na verdade, todos os nossos pedidos sÃ£o enviados o email de confirmaÃ§Ã£o imediatamente, porÃ©m, realmente identificamos um erro no nosso sistema que os Ãºltimos pedidos nÃ£o estÃ£o recebendo a confirmaÃ§Ã£o. JÃ¡ estamos em contato com o nosso tÃ©cnico para resolver. Obrigada por ter nos informado!",oi cristiane bom dia obrigada pela sua mensagem na verdade todos os nossos pedidos sa o enviados o email de confirmaa a o imediatamente pora c m realmente identificamos um erro no nosso sistema que os aoltimos pedidos na o esta o recebendo a confirmaa a o ja estamos em contato com o nosso ta c cnico para resolver obrigada por ter nos informado
instagram_zip,2025-01-23 19:36:39.924,Cristiane Rocha Loures Brenner,"Como uma crÃ­tica construtiva, vcs deveriam mandar um e-mail para confirmar o pedido. Compro bastante on-line e sempre vem o e-mail do status do pedido!! O cliente fica mais seguro da compra.",como uma cratica construtiva vcs deveriam mandar um e mail para confirmar o pedido compro bastante on line e sempre vem o e mail do status do pedido o cliente fica mais seguro da compra
instagram_zip,2025-01-23 19:33:26.357,Cristiane Rocha Loures Brenner,OlÃ¡!! Obrigada. Qual a previsÃ£o de entrega?,ola obrigada qual a previsa o de entrega
instagram_zip,2025-01-23 19:03:45.046,Curadobia,Oi Cristiane! Foi confirmado seu pedido.,oi cristiane foi confirmado seu pedido
instagram_zip,2025-01-22 22:29:50.393,Cristiane Rocha Loures Brenner,Ok! Obrigada. Vi que foi lanÃ§ado no meu cartÃ£o de crÃ©dito.,ok obrigada vi que foi lana ado no meu carta o de cra c dito
instagram_zip,2025-01-22 18:34:24.525,Curadobia,"Oi Cristiane, tudo bem? Obrigada pelo seu contato. Pode ficar tranquila, vamos verificar para vocÃª.",oi cristiane tudo bem obrigada pelo seu contato pode ficar tranquila vamos verificar para vocaa
instagram_zip,2025-01-22 18:00:51.885,Cristiane Rocha Loures Brenner,Boa tarde!! Fiz um pedido de uma blusa Brilhei no dia 13/01. NÃ£o recebi nenhum e-mail de confirmaÃ§Ã£o. SerÃ¡ que estÃ¡ tudo certo? Meu nome Ã© Cristiane Rocha Loures Brenner.,boa tarde fiz um pedido de uma blusa brilhei no dia <num> <num> na o recebi nenhum e mail de confirmaa a o sera que esta tudo certo meu nome a c cristiane rocha loures brenner
instagram_zip,2025-05-09 20:13:21.334,Amanda Migliorini | ðmoda prÃ¡tica,,
instagram_zip,2024-12-18 22:42:14.125,Amanda Migliorini | ðmoda prÃ¡tica,,
instagram_zip,2024-10-08 13:52:41.521,Curadobia,ð,d
instagram_zip,2024-10-08 13:51:37.369,Gabriela Lotta,,
instagram_zip,2025-03-31 13:17:28.615,Curadobia,Oie! @curadobia.oficial ð,oie <user> oficial d
instagram_zip,2025-03-30 22:54:40.207,Jaci,Sua roupa jeans Ã© de onde?,sua roupa jeans a c de onde
instagram_zip,2024-07-21 16:08:18.583,Ana Laura Hanna Farath,Ebaaaaa,ebaaaaa
instagram_zip,2024-11-29 19:52:45.721,Camila Yahn,,
instagram_zip,2024-11-29 14:17:33.132,Curadobia,,
instagram_zip,2025-05-09 16:55:55.920,Thais Farage,,
instagram_zip,2025-05-06 20:55:09.005,Thais Farage,,
instagram_zip,2024-09-04 09:44:36.518,Fabi ð«¶,Obrigada. No aguardo que seja disponibilizado o envio.,obrigada no aguardo que seja disponibilizado o envio
instagram_zip,2024-09-04 09:44:01.551,Fabi ð«¶,Reagiu com ð¢ Ã sua mensagem,reagiu com d a sua mensagem
instagram_zip,2024-09-02 19:09:23.419,Curadobia,"Ola, boa tarde! Infelizmente nÃ£o enviamos para fora do pais. Mas aceitamos cartÃµes internacionais com entrega em todo o Brasil ð",ola boa tarde infelizmente na o enviamos para fora do pais mas aceitamos cartaues internacionais com entrega em todo o brasil d
instagram_zip,2024-09-02 19:07:29.249,Fabi ð«¶,Boa tarde. Gostaria de saber se vocÃªs enviam para fora do Brasil. Obrigada.,boa tarde gostaria de saber se vocaas enviam para fora do brasil obrigada
instagram_zip,2025-05-06 12:42:52.483,Miti Shoes,,
instagram_zip,2025-04-29 15:03:54.305,Miti Shoes,,
instagram_zip,2025-04-25 13:26:06.267,Curadobia,NÃ£o perca essa oportunidade!! Qualquer coisa sigo aqui para o que vocÃª precisar ð,na o perca essa oportunidade qualquer coisa sigo aqui para o que vocaa precisar d
instagram_zip,2025-04-25 13:25:50.301,Curadobia,https://www.curadobia.com.br/reptilia/produto/jaqueta-levissima,<url>
instagram_zip,2025-04-25 13:25:39.550,Curadobia,https://www.curadobia.com.br/reptilia/produto/saia-levissima,<url>
instagram_zip,2025-04-25 13:24:54.113,Curadobia,"Venho com boas notÃ­cias, o conjunto que vocÃª se interessou acabou de subir no site com pouquÃ­ssimas unidades!",venho com boas notacias o conjunto que vocaa se interessou acabou de subir no site com pouquassimas unidades
instagram_zip,2025-04-25 13:24:27.010,Curadobia,"Bom dia, Adriana! Como vocÃª estÃ¡?",bom dia adriana como vocaa esta
instagram_zip,2025-04-17 14:33:27.459,Adriana Carla Ramos Martino,Ahh Reptilia adoro,ahh reptilia adoro
instagram_zip,2025-04-15 18:30:13.014,Curadobia,Pode ficar tranquila que irei te avisar!,pode ficar tranquila que irei te avisar
instagram_zip,2025-04-15 18:30:04.008,Curadobia,"Oi Adriana! Isso, ainda nÃ£o estÃ¡ disponÃ­vel pois ele Ã© um modelo exclusivo de SÃ£o Paulo Fashion Week. Inclusive fomos semana passada prestigiar a marca, Reptilia. Nossa previsÃ£o Ã© que esteja disponÃ­vel na proxima semana.",oi adriana isso ainda na o esta disponavel pois ele a c um modelo exclusivo de sa o paulo fashion week inclusive fomos semana passada prestigiar a marca reptilia nossa previsa o a c que esteja disponavel na proxima semana
instagram_zip,2025-04-15 15:24:00.209,Adriana Carla Ramos Martino,OlÃ¡! Esse conjunto ainda nÃ£o estÃ¡ disponvel no site de vcs nÃ© ? Poderia me dizer se onde Ã©?,ola esse conjunto ainda na o esta disponvel no site de vcs na c poderia me dizer se onde a c
instagram_zip,2025-04-03 15:32:31.963,Adriana Carla Ramos Martino,Obrigada,obrigada
instagram_zip,2025-04-03 15:32:28.342,Adriana Carla Ramos Martino,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2025-04-03 15:17:57.981,Curadobia,"Bom dia! Tudo bem? Que bom receber sua mensagem, Adriana! Aqui Ã© Ana, do time do Curadobia. Esse conjunto tambÃ©m serÃ¡ um lanÃ§amento do Curadobiað Assim que ele estiver disponÃ­vel no site, pode ficar tranquila que vou te avisar!",bom dia tudo bem que bom receber sua mensagem adriana aqui a c ana do time do curadobia esse conjunto tamba c m sera um lana amento do curadobiad assim que ele estiver disponavel no site pode ficar tranquila que vou te avisar
instagram_zip,2025-04-03 09:50:33.018,Adriana Carla Ramos Martino,Oi! Esse conjunto marrom Ã© vendido tambÃ©m ?,oi esse conjunto marrom a c vendido tamba c m
instagram_zip,2025-04-03 09:49:51.752,Adriana Carla Ramos Martino,,
instagram_zip,2024-10-19 12:59:53.413,Tatiane de Souza,ð,d
instagram_zip,2025-03-18 14:44:02.119,Curadobia,Sigo aqui pra o que vocÃª precisar ð,sigo aqui pra o que vocaa precisar d
instagram_zip,2025-03-18 14:43:57.291,Curadobia,https://www.curadobia.com.br/d-aura/produto/saia-unica,<url>
instagram_zip,2025-03-18 14:43:43.395,Curadobia,"Oii Karinne! Tudo bem? Aqui quem fala Ã© a Ana, do time Curadobia. VocÃª acredita que estive olhando todos os dias desde que vocÃª demonstrou interesse se a nossa SAIA ÃNICA voltaria ao estoque e somente hoje isso aconteceu? Ela Ã© a queridinha das nossas clientes e tem acabado rÃ¡pido, entÃ£o espero que consiga aproveitar essa oportunidade. Te encaminho o link para o acesso dela:",oii karinne tudo bem aqui quem fala a c a ana do time curadobia vocaa acredita que estive olhando todos os dias desde que vocaa demonstrou interesse se a nossa saia anica voltaria ao estoque e somente hoje isso aconteceu ela a c a queridinha das nossas clientes e tem acabado ra pido enta o espero que consiga aproveitar essa oportunidade te encaminho o link para o acesso dela
instagram_zip,2025-02-11 20:45:02.406,akarinnesantos,Ok obrigada,ok obrigada
instagram_zip,2025-02-11 14:34:36.915,Curadobia,Quando ela estiver disponÃ­vel nÃ³s vamos te avisar!,quando ela estiver disponavel na <num> s vamos te avisar
instagram_zip,2025-02-11 14:34:25.410,Curadobia,Oie! Bom dia? Tudo bem? Obrigada pela sua mensagem! Entramos em contato com a marca D-aura que produz a saia e eles nos informaram que em 10 dias irÃ£o receber novos estoques da nossa SAIA ÃNICA,oie bom dia tudo bem obrigada pela sua mensagem entramos em contato com a marca d aura que produz a saia e eles nos informaram que em <num> dias ira o receber novos estoques da nossa saia anica
instagram_zip,2025-02-11 02:42:21.040,akarinnesantos,Boa noite ! HaverÃ¡ reposiÃ§Ã£o da saia Ãºnica preta no tamanho 1 ?,boa noite havera reposia a o da saia aonica preta no tamanho <num>
instagram_zip,2024-07-20 00:25:52.636,Gabriela Campos Costa Barbosa,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2024-07-19 23:53:00.908,Curadobia,Ok perfeito. Caso mude de ideia seguimos Ã disposiÃ§Ã£o! Novamente desculpa pelo transtorno e desejo uma Ã³tima viagem! ðð¼,ok perfeito caso mude de ideia seguimos a disposia a o novamente desculpa pelo transtorno e desejo uma a <num> tima viagem dd <num> <num>
instagram_zip,2024-07-19 18:56:17.028,Gabriela Campos Costa Barbosa,"NÃ£o vou trocar , vou tentar reduzir o gancho",na o vou trocar vou tentar reduzir o gancho
instagram_zip,2024-07-19 18:56:00.128,Gabriela Campos Costa Barbosa,Tudo bem,tudo bem
instagram_zip,2024-07-19 18:55:55.249,Gabriela Campos Costa Barbosa,"De todo modo , agradeÃ§o por perguntar",de todo modo agradea o por perguntar
instagram_zip,2024-07-19 18:43:06.219,Curadobia,"Pedimos desculpas pelo ocorrido e pode ter certeza que isso servirÃ¡ para aprimorarmos nosso atendimento e nÃ£o deixar que situaÃ§Ãµes como essa ocorram novamente. AgradeÃ§o sua compreensÃ£o e nos disponibilizamos para auxiliar da melhor forma possÃ­vel. Sobre ter ficado um pouco grande o body, nos informe se desejar efetuar troca, que jÃ¡ posso agilizar junto a marca essa solicitaÃ§Ã£o",pedimos desculpas pelo ocorrido e pode ter certeza que isso servira para aprimorarmos nosso atendimento e na o deixar que situaa aues como essa ocorram novamente agradea o sua compreensa o e nos disponibilizamos para auxiliar da melhor forma possavel sobre ter ficado um pouco grande o body nos informe se desejar efetuar troca que ja posso agilizar junto a marca essa solicitaa a o
instagram_zip,2024-07-19 18:40:59.751,Curadobia,"Gabriela entendo sua frustraÃ§Ã£o e Ã© completamente justificada. De fato a marca informou ter tido um pequeno problema de produÃ§Ã£o que nÃ£o deverÃ¡ mais ocorrer e por isso acabou enviando atrasado seu pedido. Sobre o meio de contato, estamos providenciando um nÃºmero para atendimento WhatsApp, por hora estamos apenas com o e-mail mas muito em breve jÃ¡ deixaremos essa opÃ§Ã£o mais fÃ¡cil para soluÃ§Ã£o de qualquer problema",gabriela entendo sua frustraa a o e a c completamente justificada de fato a marca informou ter tido um pequeno problema de produa a o que na o devera mais ocorrer e por isso acabou enviando atrasado seu pedido sobre o meio de contato estamos providenciando um naomero para atendimento whatsapp por hora estamos apenas com o e mail mas muito em breve ja deixaremos essa opa a o mais fa cil para solua a o de qualquer problema
instagram_zip,2024-07-19 18:39:34.961,Gabriela Campos Costa Barbosa,Mas a experiÃªncia de compra nÃ£o foi legal,mas a experiaancia de compra na o foi legal
instagram_zip,2024-07-19 18:39:26.208,Gabriela Campos Costa Barbosa,"O produto Ã© lindo , apesar de ter ficando um pouco grande",o produto a c lindo apesar de ter ficando um pouco grande
instagram_zip,2024-07-19 18:39:10.875,Gabriela Campos Costa Barbosa,Por muito pouco a minha frustraÃ§Ã£o seria ainda maior,por muito pouco a minha frustraa a o seria ainda maior
instagram_zip,2024-07-19 18:38:59.311,Gabriela Campos Costa Barbosa,Muito tenso,muito tenso
instagram_zip,2024-07-19 18:38:28.583,Gabriela Campos Costa Barbosa,E o body me chega HOJE,e o body me chega hoje
instagram_zip,2024-07-19 18:38:21.484,Gabriela Campos Costa Barbosa,Paguei Sedex porque estou indo hoje pra Londres e queria levar o body,paguei sedex porque estou indo hoje pra londres e queria levar o body
instagram_zip,2024-07-19 18:38:03.972,Gabriela Campos Costa Barbosa,"Enfim , por muito pouco nÃ£o me atende",enfim por muito pouco na o me atende
instagram_zip,2024-07-19 18:37:56.598,Gabriela Campos Costa Barbosa,Precisei escrever em uma postagem,precisei escrever em uma postagem
instagram_zip,2024-07-19 18:37:36.473,Gabriela Campos Costa Barbosa,No e-mail da nota fiscal nÃ£o tem nada,no e mail da nota fiscal na o tem nada
instagram_zip,2024-07-19 18:37:18.550,Gabriela Campos Costa Barbosa,NÃ£o tem um link de comunicaÃ§Ã£o no WhatsApp,na o tem um link de comunicaa a o no whatsapp
instagram_zip,2024-07-19 18:37:08.792,Gabriela Campos Costa Barbosa,E achei muito difÃ­cil o contato com vcs,e achei muito difacil o contato com vcs
instagram_zip,2024-07-19 18:36:41.696,Gabriela Campos Costa Barbosa,EntÃ£o era pra ter pago menos a meu ver,enta o era pra ter pago menos a meu ver
instagram_zip,2024-07-19 18:36:29.756,Gabriela Campos Costa Barbosa,Mas paguei por uma coisa que nÃ£o recebi,mas paguei por uma coisa que na o recebi
instagram_zip,2024-07-19 18:36:19.256,Gabriela Campos Costa Barbosa,Chegou,chegou
instagram_zip,2024-07-19 18:35:46.635,Curadobia,Ele foi postando dia 16 com o cÃ³digo de rastreio AA186736680BR,ele foi postando dia <num> com o ca <num> digo de rastreio aa <num> br
instagram_zip,2024-07-19 18:35:06.333,Curadobia,Seu pedido saiu para entrega hoje e estÃ¡ constando aqui como entregue,seu pedido saiu para entrega hoje e esta constando aqui como entregue
instagram_zip,2024-07-19 18:34:20.504,Curadobia,Verificamos com a marca responsÃ¡vel pelo envio a Revival. O seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por WhatsApp,verificamos com a marca responsa vel pelo envio a revival o seu pedido sofreu um pequeno atraso que a marca me informou ter lhe comunicado por whatsapp
instagram_zip,2024-07-19 18:33:42.291,Curadobia,PeÃ§o desculpa pela demora em lhe retornar,pea o desculpa pela demora em lhe retornar
instagram_zip,2024-07-19 18:33:30.158,Curadobia,"OlÃ¡ Gabriela, boa tarde! Tudo bem?",ola gabriela boa tarde tudo bem
instagram_zip,2024-07-17 22:05:21.091,Gabriela Campos Costa Barbosa,???,
instagram_zip,2024-07-17 22:05:14.905,Gabriela Campos Costa Barbosa,Com quem falo B,com quem falo b
instagram_zip,2024-07-17 22:05:06.031,Gabriela Campos Costa Barbosa,Era pra ter chegado ontem,era pra ter chegado ontem
instagram_zip,2024-07-17 22:04:59.188,Gabriela Campos Costa Barbosa,Mas a peÃ§a ainda nÃ£o chegou,mas a pea a ainda na o chegou
instagram_zip,2024-07-17 22:04:51.561,Gabriela Campos Costa Barbosa,Comprei um body e paguei frete de 7 dias Ãºteis pra levar pra uma viagem agora na sexta,comprei um body e paguei frete de <num> dias aoteis pra levar pra uma viagem agora na sexta
instagram_zip,2024-07-17 22:04:25.440,Gabriela Campos Costa Barbosa,Como falo com alguÃ©m daÃ­,como falo com algua c m daa
instagram_zip,2024-07-17 22:04:18.055,Gabriela Campos Costa Barbosa,OlÃ¡,ola
instagram_zip,2025-05-07 13:10:12.922,Patricia Koops,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2025-05-07 13:10:11.928,Patricia Koops,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2025-05-07 13:10:10.398,Patricia Koops,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2025-05-07 13:10:09.470,Patricia Koops,Curtiu uma mensagem,curtiu uma mensagem
instagram_zip,2025-05-07 11:55:17.952,Curadobia,,
instagram_zip,2025-05-07 11:55:14.890,Curadobia,,
instagram_zip,2025-05-07 11:55:01.765,Curadobia,,
instagram_zip,2025-05-07 11:54:57.786,Curadobia,,
instagram_zip,2025-05-07 02:00:34.720,Patricia Koops,,
instagram_zip,2025-05-07 01:58:27.975,Patricia Koops,,
instagram_zip,2025-05-07 01:56:10.727,Patricia Koops,,
instagram_zip,2025-05-07 01:53:59.100,Patricia Koops,,
instagram_zip,2024-10-19 02:33:40.615,Profa. Fernanda Landolfi Maia,ð,d
instagram_zip,2024-08-05 21:07:16.212,Curadobia,Imagina!,imagina
instagram_zip,2024-08-05 21:07:12.346,Curadobia,"Perfeito, jÃ¡ passei pro pessoal realizar a correÃ§Ã£o. Obrigada pelo feedback!",perfeito ja passei pro pessoal realizar a correa a o obrigada pelo feedback
instagram_zip,2024-08-05 21:04:25.313,Maria AngÃ©lica Monteiro,Muito obrigada pela atenÃ§Ã£o!,muito obrigada pela atena a o
instagram_zip,2024-08-05 21:04:15.628,Maria AngÃ©lica Monteiro,TÃ¡ joia.,ta joia
instagram_zip,2024-08-05 21:04:12.733,Maria AngÃ©lica Monteiro,Estou vendo pelo celular sim.,estou vendo pelo celular sim
instagram_zip,2024-08-05 20:26:46.199,Curadobia,Aqui a tabela certinha mas jÃ¡ estamos com o pessoal tÃ©cnico corrigindo esse erro,aqui a tabela certinha mas ja estamos com o pessoal ta c cnico corrigindo esse erro
instagram_zip,2024-08-05 20:23:05.071,Curadobia,,
instagram_zip,2024-08-05 20:22:08.187,Curadobia,"Claro envio sim, mas atÃ© para nÃ³s entendermos o que estÃ¡ ocorrendo com essa visualizaÃ§Ã£o. VocÃª estÃ¡ acessando pelo celular? Que aÃ­ jÃ¡ direcionamos pra equipe tÃ©cnica corrigir",claro envio sim mas ata c para na <num> s entendermos o que esta ocorrendo com essa visualizaa a o vocaa esta acessando pelo celular que aa ja direcionamos pra equipe ta c cnica corrigir
